date,Reconstruction_Error,err_norm,slope_norm,z_norm,Health_Score,Risk_Status
2016-10-02,0.01225796500332174,0.11276045743372447,0.32468402839609445,0.8852767500446774,66.9,Warning
2016-10-03,0.02506542230755933,0.2313673986193522,0.1952750971338789,0.6500215122830427,69.6,Warning
2016-10-04,0.03089278717227108,0.2853332956243241,0.11690804511140128,0.5315764028798087,71.6,Normal
2016-10-05,0.03151095876620363,0.29105804177357913,0.08958287232866241,0.4563388478873493,73.6,Normal
2016-10-06,0.02921602802282178,0.26980521154822923,0.11329957878566077,0.4026795955206861,75.1,Normal
2016-10-07,0.02357062129777346,0.21752438737673588,0.1880581644823971,0.36162309554317584,76.2,Normal
2016-10-08,0.020459065910940617,0.1887089825703659,0.4231593205498294,0.3286796816137309,71.3,Normal
2016-10-09,0.00613727522993895,0.05607814534614957,0.4231593205498294,0.30131804847923516,78.5,Normal
2016-10-10,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.2779858490892774,81.7,Normal
2016-10-11,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.2576694093269933,82.1,Normal
2016-10-12,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.23967350945725951,82.5,Normal
2016-10-13,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.22350194328495487,82.8,Normal
2016-10-14,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.20878845055917652,83.1,Normal
2016-10-15,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.195254624276007,83.4,Normal
2016-10-16,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.18268308307466508,83.6,Normal
2016-10-17,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.17089967173897763,83.8,Normal
2016-10-18,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.1597611827508081,84.1,Normal
2016-10-19,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.14914652272118611,84.3,Normal
2016-10-20,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.13895002192514005,84.5,Normal
2016-10-21,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.1290760027218444,84.7,Normal
2016-10-22,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.11943392250947982,84.9,Normal
2016-10-23,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.10993344009789706,85.1,Normal
2016-10-24,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.10047860173331222,85.3,Normal
2016-10-25,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.09095988405529638,85.4,Normal
2016-10-26,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.08124171697854031,85.6,Normal
2016-10-27,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.07114033887563276,85.8,Normal
2016-10-28,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.060379211617976956,86.1,Normal
2016-10-29,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.04848460257368493,86.3,Normal
2016-10-30,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.0344827541446825,86.6,Normal
2016-10-31,0.00016797031465672877,0.0007977739041380817,0.4231593205498294,0.0,87.3,Normal
2016-11-01,0.00016797031465672877,0.0007977739041380817,0.5507029882552016,0.9999996856948175,63.4,Warning
2016-11-02,0.023830626771572317,0.21993223877192256,0.6468221637528466,0.7251505369765942,55.1,Warning
2016-11-03,0.029970562505541993,0.27679278331119844,0.6967300954506794,0.5735653116508292,53.8,Warning
2016-11-04,0.039049462328488695,0.3608704040091147,0.7004267833487008,0.48423080069918517,51.3,Warning
2016-11-05,0.044585126151778405,0.4121349241957322,0.6579122274469104,0.42306055309335916,51.2,Warning
2016-11-06,0.04519618347798298,0.4177937867340608,0.5691864277453074,0.3774484606050013,54.5,Warning
2016-11-07,0.039915953610303596,0.36889478215528076,0.43424938424389337,0.3414982071895713,61.7,Warning
2016-11-08,0.02556598395077237,0.23600298583748855,0.42315932054982963,0.3120303332497105,69.3,Warning
2016-11-09,0.02938009604026539,0.27132460803990743,0.42315932054982963,0.28715641083836,68.0,Warning
2016-11-10,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.26567284653599804,75.3,Normal
2016-11-11,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.24676982305923392,75.7,Normal
2016-11-12,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.22987832371977357,76.0,Normal
2016-11-13,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.21458386646844316,76.3,Normal
2016-11-14,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.20057500754473143,76.6,Normal
2016-11-15,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.1876110957111986,76.9,Normal
2016-11-16,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.17550121219664075,77.1,Normal
2016-11-17,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.16408985728311493,77.4,Normal
2016-11-18,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.15324680702996307,77.6,Normal
2016-11-19,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.14285955718558996,77.8,Normal
2016-11-20,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.13282730445528532,78.0,Normal
2016-11-21,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.12305567620811635,78.2,Normal
2016-11-22,0.014474408957223392,0.13328643940164192,0.42315932054982963,0.11345148029026667,78.4,Normal
2016-11-23,0.01447440934830158,0.13328644302332784,0.42315932054982963,0.10391658983095077,78.6,Normal
2016-11-24,0.01447440934830158,0.13328644302332784,0.42315932054982963,0.09433955930038673,78.8,Normal
2016-11-25,0.01447440934830158,0.13328644302332784,0.42315932054982963,0.08458224091884431,78.9,Normal
2016-11-26,0.01447440934830158,0.13328644302332784,0.42315932054982963,0.07445515521423574,79.2,Normal
2016-11-27,0.01447440934830158,0.13328644302332784,0.42315932054982963,0.06366476815623594,79.4,Normal
2016-11-28,0.01447440934830158,0.13328644302332784,0.42315932054982963,0.051676260651127306,79.6,Normal
2016-11-29,0.01447440934830158,0.13328644302332784,0.42315932054982963,0.03722479203894966,79.9,Normal
2016-11-30,0.01447440934830158,0.13328644302332784,0.42315932054982963,0.03448260175586915,80.0,Normal
2016-12-01,0.01447440934830158,0.13328644302332784,0.40351649945354995,0.9999974703919439,61.2,Warning
2016-12-02,0.021849727254577504,0.20158758011519567,0.43092677799542467,0.7390960683203733,62.2,Warning
